block_size_x,block_size_y,sm__warps_active.avg.pct_of_peak_sustained_active,sm__warps_active.max.pct_of_peak_sustained_active,sm__cycles_active.avg.pct_of_peak_sustained_active,temperature,time,times,pwr_temperature,nvml_power,nvml_energy,compile_time,verification_time,benchmark_time,Joules/token,FLOPS/Watt,SM_Active_Avg,Temperature,SM_Eff,strategy_time,framework_time,timestamp,run_label,batch_size,seq_len,nhead,dim_per_head
768,1,45.63598242811502,,100.0,63.0,0.0261760000139474,"[0.018559999763965607, 0.030368000268936157, 0.02831999957561493, 0.027583999559283257, 0.026048000901937485]",63.0,100.211,0.0026231231373976,720.4390889964998,0,663.6476800777018,5.123287377729866e-06,1598973353.6341045,45.63598242811502,63.0,,0,0.3604509402066469,2025-03-26T20:56:32.262034,rq1_adaptive_expt,4,128,16,256
800,1,47.52578261590402,,100.0,62.6,0.0261055998504161,"[0.018719999119639397, 0.030047999694943428, 0.028704000636935234, 0.027168000116944313, 0.025887999683618546]",63.0,100.534,0.0026245003753617,717.192028881982,0,667.6497308071703,5.1259772956284e-06,1598134273.2412028,47.52578261590402,62.6,,0,0.3434624522924423,2025-03-26T20:56:32.262034,rq1_adaptive_expt,4,128,16,256
832,1,49.26603252181062,,100.0,63.0,0.0260160002857446,"[0.018400000408291817, 0.030208000913262367, 0.027807999402284622, 0.027648000046610832, 0.026016000658273697]",63.0,100.011,0.0026018862045776,715.4982490465045,0,669.4923201575875,5.081808993315644e-06,1612024381.6277518,49.26603252181062,63.0,,0,0.3542918711900711,2025-03-26T20:56:32.262034,rq1_adaptive_expt,4,128,16,256
864,1,51.087356699442665,,100.0,63.0,0.0261503998190164,"[0.018751999363303185, 0.03017600066959858, 0.029023999348282814, 0.02707199938595295, 0.025728000327944756]",63.0,100.285,0.00262249284585,717.1719570178539,0,666.4110319688916,5.122056339550908e-06,1599357651.8758593,51.087356699442665,63.0,,0,0.3477521240711212,2025-03-26T20:56:32.262034,rq1_adaptive_expt,4,128,16,256
896,1,52.88682796915788,,100.0,62.0,0.0261376000940799,"[0.018559999763965607, 0.03017600066959858, 0.028416000306606293, 0.026688000187277794, 0.026847999542951584]",63.0,100.775,0.0026340166494809,716.6364330332726,0,672.437793109566,5.1445637685174005e-06,1592360473.8134742,52.88682796915788,62.0,,0,0.3460817970335483,2025-03-26T20:56:32.262034,rq1_adaptive_expt,4,128,16,256
928,1,54.723881912563385,,100.0,62.0,0.0265087999403476,"[0.01881599985063076, 0.03033600002527237, 0.028543999418616295, 0.028095999732613564, 0.02675200067460537]",63.0,100.576,0.0026661490628004,712.2351780999452,0,659.3961920589209,5.2073223882820455e-06,1573169354.4525545,54.723881912563385,62.0,,0,0.3620518837124109,2025-03-26T20:56:32.262034,rq1_adaptive_expt,4,128,16,256
960,1,56.56617558243119,,100.0,63.0,0.026265600323677,"[0.01865600049495697, 0.030368000268936157, 0.0289280004799366, 0.026944000273942947, 0.02643200010061264]",63.0,100.485,0.0026392988485246,707.9890938475728,0,665.4996641445905,5.154880563524785e-06,1589173580.0758312,56.56617558243119,63.0,,0,0.3406621981412172,2025-03-26T20:56:32.262034,rq1_adaptive_expt,4,128,16,256
992,1,58.34615948402229,,100.0,63.0,0.0265152003616094,"[0.018848000094294548, 0.0306560005992651, 0.02831999957561493, 0.027744000777602196, 0.027008000761270523]",63.0,99.675,0.0026429025960434,714.4708081614226,0,659.9298031069338,5.16191913289731e-06,1587006651.807416,58.34615948402229,63.0,,0,0.3474706318229437,2025-03-26T20:56:32.262034,rq1_adaptive_expt,4,128,16,256
1024,1,60.18748591390579,,100.0,63.0,0.0263872001320123,"[0.01865600049495697, 0.030239999294281006, 0.028224000707268715, 0.027135999873280525, 0.02768000029027462]",63.0,100.128,0.0026420975748181,711.2986389547586,0,666.2971458863467,5.160346825816668e-06,1587490197.1736264,60.18748591390579,63.0,,0,0.350812217220664,2025-03-26T20:56:32.262034,rq1_adaptive_expt,4,128,16,256
1,32,2.083333333333333,,100.0,52.0,0.0154112001881003,"[0.007968000136315823, 0.020416000857949257, 0.01727999933063984, 0.015615999698638916, 0.015776000916957855]",53.0,0.0,0.0,0.0,0,0.0,,,2.083333333333333,52.0,,0,358.70573087595403,2025-03-26T20:56:32.769429,rq1_adaptive_expt,4,256,16,256
1,64,4.166091188512598,,100.0,52.0,0.0154944002628326,"[0.007840000092983246, 0.020576000213623047, 0.01744000054895878, 0.015968000516295433, 0.015647999942302704]",54.0,0.0,0.0,0.0,0,0.0,,,4.166091188512598,52.0,,0,0.0093800481408834,2025-03-26T20:56:32.769429,rq1_adaptive_expt,4,256,16,256
1,96,6.247408329732475,,100.0,52.0,0.0152832001447677,"[0.0080960001796484, 0.020287999883294106, 0.016831999644637108, 0.01600000075995922, 0.015200000256299973]",55.0,0.0,0.0,0.0,0,0.0,,,6.247408329732475,52.0,,0,0.0080601312220096,2025-03-26T20:56:32.769429,rq1_adaptive_expt,4,256,16,256
1,128,8.329095056117696,,100.0,52.0,0.0156096002086997,"[0.008224000222980976, 0.02006400004029274, 0.01772800087928772, 0.01583999954164028, 0.0161920003592968]",55.0,136.747,0.002134565999739,0.0,0,0.0,2.0845371091201744e-06,3929889261.3418703,8.329095056117696,52.0,,0,0.0072501134127378,2025-03-26T20:56:32.769429,rq1_adaptive_expt,4,256,16,256
1,160,10.40591604223552,,100.0,53.0,0.0155327999964356,"[0.008191999979317188, 0.020255999639630318, 0.01708799973130226, 0.016383999958634377, 0.015744000673294067]",56.0,147.272,0.002287546521075,0.0,0,0.0,2.233932149487373e-06,3667076460.616696,10.40591604223552,53.0,,0,0.0061499886214733,2025-03-26T20:56:32.769429,rq1_adaptive_expt,4,256,16,256
1,192,12.485955250308448,,100.0,53.0,0.0153087999671697,"[0.0080960001796484, 0.020255999639630318, 0.016863999888300896, 0.015936000272631645, 0.01539199985563755]",57.0,158.656,0.0024288329675912,0.0,0,0.0,2.371907194913365e-06,3453760761.621711,12.485955250308448,53.0,,0,0.0061099417507648,2025-03-26T20:56:32.769429,rq1_adaptive_expt,4,256,16,256
1,224,14.562981869710256,,100.0,53.0,0.0156288001686334,"[0.00825599953532219, 0.020416000857949257, 0.01744000054895878, 0.0161920003592968, 0.01583999954164028]",58.0,169.445,0.002648222044574,0.0,0,0.0,2.586154340404391e-06,3167637705.1491194,14.562981869710256,53.0,,0,0.0060999300330877,2025-03-26T20:56:32.769429,rq1_adaptive_expt,4,256,16,256
1,256,16.646205907378757,,100.0,53.0,0.0159295996651053,"[0.008895999751985073, 0.02099199965596199, 0.01711999997496605, 0.016095999628305435, 0.016543999314308167]",59.0,172.535,0.0027484134782189,0.0,0,0.0,2.6839975373231934e-06,3052163754.282,16.646205907378757,53.0,,0,0.0064598862081766,2025-03-26T20:56:32.769429,rq1_adaptive_expt,4,256,16,256
1,288,18.68722710411837,,100.0,54.0,0.0163391999900341,"[0.009312000125646591, 0.02147199958562851, 0.017920000478625298, 0.016672000288963318, 0.0163199994713068]",59.0,176.573,0.0028850615598402,0.0,0,0.0,2.817442929531535e-06,2907601042.8229365,18.68722710411837,54.0,,0,0.0060300808399915,2025-03-26T20:56:32.769429,rq1_adaptive_expt,4,256,16,256
1,320,20.60327307497869,,100.0,54.0,0.0166720001026988,"[0.009696000255644321, 0.02195199951529503, 0.018624000251293182, 0.016896000131964684, 0.0161920003592968]",60.0,184.818,0.0030812857149805,0.0,0,0.0,3.0090680810357302e-06,2722437571.8279824,20.60327307497869,54.0,,0,0.0062598846852779,2025-03-26T20:56:32.769429,rq1_adaptive_expt,4,256,16,256
1,352,22.594935610072017,,100.0,54.0,0.017523200251162,"[0.010208000428974628, 0.02223999984562397, 0.01961600035429001, 0.017855999991297722, 0.017696000635623932]",60.66666666666666,186.538,0.0032687427284512,0.0,0,0.0,3.1921315707531904e-06,2566310259.5946817,22.594935610072017,54.0,,0,0.0059900339692831,2025-03-26T20:56:32.769429,rq1_adaptive_expt,4,256,16,256
1,384,24.811650104495666,,100.0,55.0,0.01795200034976,"[0.01071999967098236, 0.022624000906944275, 0.019680000841617584, 0.018079999834299088, 0.01865600049495697]",61.0,187.758,0.0033706316816702,0.0,0,0.0,3.2916325016311027e-06,2488734691.962307,24.811650104495666,55.0,,0,0.0054200645536184,2025-03-26T20:56:32.769429,rq1_adaptive_expt,4,256,16,256
1,416,26.37476793360447,,100.0,55.0,0.0192192003130912,"[0.011776000261306763, 0.023584000766277313, 0.020767999812960625, 0.019168000668287277, 0.020800000056624413]",61.0,187.608,0.0036056757323384,0.0,0,0.0,3.5211677073617463e-06,2326500945.374709,26.37476793360447,55.0,,0,0.0054598785936832,2025-03-26T20:56:32.769429,rq1_adaptive_expt,4,256,16,256
1,448,28.477542318491288,,100.0,55.0,0.0195583999156951,"[0.012032000347971916, 0.024159999564290047, 0.02143999934196472, 0.019807999953627586, 0.02035200037062168]",62.0,191.275,0.0037410329438745,0.0,0,0.0,3.653352484252537e-06,2242324012.071356,28.477542318491288,55.0,,0,0.0051299575716257,2025-03-26T20:56:32.769429,rq1_adaptive_expt,4,256,16,256
1,480,30.625272488560974,,100.0,52.0,0.0207807999104261,"[0.012671999633312225, 0.025696000084280968, 0.0226879995316267, 0.02195199951529503, 0.020896000787615776]",59.0,189.424,0.0039363822422325,0.0,0,0.0,3.844123283430235e-06,2131045077.3810809,30.625272488560974,52.0,,0,0.005299923941493,2025-03-26T20:56:32.769429,rq1_adaptive_expt,4,256,16,256
1,512,33.03580475144293,,100.0,53.0,0.0207360003143548,"[0.013248000293970108, 0.025280000641942024, 0.022112000733613968, 0.021856000646948814, 0.021183999255299568]",60.0,189.975,0.0039393216597195,0.0,0,0.0,3.846993808319894e-06,2129454947.986441,33.03580475144293,53.0,,0,0.0051101669669151,2025-03-26T20:56:32.769429,rq1_adaptive_expt,4,256,16,256
1,544,34.55485762164943,,100.0,53.0,0.0213503999635577,"[0.014112000353634357, 0.025728000327944756, 0.02239999920129776, 0.02252800017595291, 0.021983999758958817]",60.0,190.5035,0.0040673259194576,0.0,0,0.0,3.97199796822033e-06,2062438114.4057984,34.55485762164943,53.0,,0,0.005390029400587,2025-03-26T20:56:32.769429,rq1_adaptive_expt,4,256,16,256
1,576,36.630609210935184,,100.0,54.0,0.0220863997936248,"[0.014655999839305878, 0.02598400041460991, 0.024512000381946564, 0.02287999913096428, 0.02239999920129776]",61.0,193.941,0.0042834584623754,0.0,0,0.0,4.183064904663479e-06,1958372673.3159628,36.630609210935184,54.0,,0,0.0059399753808975,2025-03-26T20:56:32.769429,rq1_adaptive_expt,4,256,16,256
1,608,38.796472477816906,,100.0,54.0,0.0227007998153567,"[0.015231999568641186, 0.026559999212622643, 0.02550400048494339, 0.023552000522613525, 0.022655999287962914]",61.0,194.843,0.0044230919384235,0.0,0,0.0,4.319425721116749e-06,1896548413.8206296,38.796472477816906,54.0,,0,0.0055502168834209,2025-03-26T20:56:32.769429,rq1_adaptive_expt,4,256,16,256
1,640,41.28092036173081,,100.0,54.0,0.0236159997060894,"[0.015552000142633915, 0.02739199995994568, 0.0261439997702837, 0.02534399926662445, 0.02364799939095974]",61.0,194.758,0.0045994048707585,0.0,0,0.0,4.491606319100174e-06,1823846396.591842,41.28092036173081,54.0,,0,0.0053502153605222,2025-03-26T20:56:32.769429,rq1_adaptive_expt,4,256,16,256
1,672,42.80722715873087,,100.0,55.0,0.0242752000689506,"[0.016575999557971954, 0.028384000062942505, 0.027008000761270523, 0.024960000067949295, 0.024447999894618988]",62.0,194.658,0.0047253618950217,0.0,0,0.0,4.614611225607223e-06,1775230804.8273425,42.80722715873087,55.0,,0,0.0055800192058086,2025-03-26T20:56:32.769429,rq1_adaptive_expt,4,256,16,256
1,704,44.86788348211576,,100.0,55.0,0.0250240001827478,"[0.01696000061929226, 0.0289280004799366, 0.02751999907195568, 0.026944000273942947, 0.024768000468611717]",62.0,197.213,0.0049350581480402,0.0,0,0.0,4.819392722695557e-06,1699799221.885801,44.86788348211576,55.0,,0,0.0056400895118713,2025-03-26T20:56:32.769429,rq1_adaptive_expt,4,256,16,256
1,736,47.02462367296221,,100.0,56.0,0.0252351999282836,"[0.017535999417304993, 0.028960000723600388, 0.02783999964594841, 0.026496000587940216, 0.02534399926662445]",63.0,198.303,0.0050042158513784,0.0,0,0.0,4.886929542361759e-06,1676308186.7640278,47.02462367296221,56.0,,0,0.0056000426411628,2025-03-26T20:56:32.769429,rq1_adaptive_expt,4,256,16,256
1,768,49.52596333108642,,100.0,56.0,0.0270719997584819,"[0.018015999346971512, 0.030079999938607216, 0.027904000133275986, 0.027135999873280525, 0.03222399950027466]",63.0,198.186,0.0053652913441345,0.0,0,0.0,5.239542328256357e-06,1563495337.3353467,49.52596333108642,56.0,,0,0.0052510295063257,2025-03-26T20:56:32.769429,rq1_adaptive_expt,4,256,16,256
1,800,51.073972530825486,,100.0,56.0,0.0267647996544837,"[0.019039999693632126, 0.03046399913728237, 0.02908799983561039, 0.02768000029027462, 0.02755199931561947]",63.53846153846154,198.211,0.0053050777043148,0.0,0,0.0,5.180739945620008e-06,1581241306.4519527,51.073972530825486,56.0,,0,0.0053800176829099,2025-03-26T20:56:32.769429,rq1_adaptive_expt,4,256,16,256
1,832,53.14396434732803,,100.0,57.0,0.0269247997552156,"[0.019328000023961067, 0.031168000772595406, 0.02924799919128418, 0.02755199931561947, 0.027327999472618103]",64.0,201.09,0.0054143079827763,0.0,0,0.0,5.287410139429995e-06,1549340751.705547,53.14396434732803,57.0,,0,0.0057399738579988,2025-03-26T20:56:32.769429,rq1_adaptive_expt,4,256,16,256
1,864,55.26921630413024,,100.0,57.0,0.0276992000639438,"[0.019872000440955162, 0.0318400003015995, 0.029920000582933426, 0.028991999104619026, 0.027871999889612198]",64.29166666666667,201.71,0.0055872056448981,0.0,0,0.0,5.4562555125958175e-06,1501395963.0535429,55.26921630413024,57.0,,0,0.0056901481002569,2025-03-26T20:56:32.769429,rq1_adaptive_expt,4,256,16,256
1,896,57.76972615094258,,100.0,57.0,0.0280384000390768,"[0.02051199972629547, 0.031808000057935715, 0.03049599938094616, 0.029152000322937965, 0.028224000707268715]",65.0,201.919,0.0056614856974903,0.0,0,0.0,5.52879462645542e-06,1481697287.2895434,57.76972615094258,57.0,,0,0.005759997293353,2025-03-26T20:56:32.769429,rq1_adaptive_expt,4,256,16,256
1,928,59.32755699501844,,100.0,58.0,0.0288959998637437,"[0.021183999255299568, 0.03311999887228012, 0.03155200183391571, 0.029791999608278275, 0.028831999748945236]",65.0,201.936,0.0058351426284849,0.0,0,0.0,5.698381473129848e-06,1437601192.3084762,59.32755699501844,58.0,,0,0.0055502168834209,2025-03-26T20:56:32.769429,rq1_adaptive_expt,4,256,16,256
1,960,61.41264729168808,,100.0,58.0,0.0296767998486757,"[0.021663999184966087, 0.03372799977660179, 0.0318400003015995, 0.030719999223947525, 0.030432000756263733]",66.0,203.763,0.0060470337675657,0.0,0,0.0,5.905306413638391e-06,1387226915.2842698,61.41264729168808,58.0,,0,0.0057797878980636,2025-03-26T20:56:32.769429,rq1_adaptive_expt,4,256,16,256
1,992,63.5201333344997,,100.0,58.0,0.0324096001684665,"[0.02239999920129776, 0.04492799937725067, 0.032896000891923904, 0.03155200183391571, 0.030271999537944794]",66.0,204.072,0.0066138919255793,0.0,0,0.0,6.4588788335735445e-06,1268331580.616997,63.5201333344997,58.0,,0,0.0054000411182641,2025-03-26T20:56:32.769429,rq1_adaptive_expt,4,256,16,256
1,1024,66.01138930167305,,100.0,59.0,0.0306751996278762,"[0.02284800074994564, 0.03471999987959862, 0.03311999887228012, 0.031647998839616776, 0.031039999797940254]",66.0,204.465,0.0062720046919137,0.0,0,0.0,6.125004581946997e-06,1337468387.231141,66.01138930167305,59.0,,0,0.0055001582950353,2025-03-26T20:56:32.769429,rq1_adaptive_expt,4,256,16,256
2,16,2.083333333333333,,100.0,59.0,0.0146175999194383,"[0.007807999849319458, 0.019360000267624855, 0.016575999557971954, 0.015072000212967396, 0.014271999709308147]",60.0,0.0,0.0,0.0,0,0.0,,,2.083333333333333,59.0,,0,0.0056799035519361,2025-03-26T20:56:32.769429,rq1_adaptive_expt,4,256,16,256
2,32,4.166120834695581,,100.0,59.0,0.014911999925971,"[0.007968000136315823, 0.019872000440955162, 0.017023999243974686, 0.015135999768972397, 0.014560000039637089]",60.0,0.0,0.0,0.0,0,0.0,,,4.166120834695581,59.0,,0,0.0053399708122015,2025-03-26T20:56:32.769429,rq1_adaptive_expt,4,256,16,256
2,48,6.247697217337259,,100.0,59.0,0.0150528000667691,"[0.008128000423312187, 0.019648000597953796, 0.017055999487638474, 0.01583999954164028, 0.014592000283300877]",60.0,0.0,0.0,0.0,0,0.0,,,6.247697217337259,59.0,,0,0.0054298434406518,2025-03-26T20:56:32.769429,rq1_adaptive_expt,4,256,16,256
2,64,8.328854257857426,,100.0,59.0,0.014975999854505,"[0.00825599953532219, 0.01942400075495243, 0.017023999243974686, 0.015519999898970127, 0.014655999839305878]",60.0,125.862,0.0018849092936877,0.0,0,0.0,1.8407317321169104e-06,4450404074.133548,8.328854257857426,59.0,,0,0.0053800176829099,2025-03-26T20:56:32.769429,rq1_adaptive_expt,4,256,16,256
2,80,10.408558018520786,,100.0,59.0,0.0151359999552369,"[0.008287999778985977, 0.019999999552965164, 0.01692800037562847, 0.015072000212967396, 0.01539199985563755]",61.0,128.234,0.0019409498182598,0.0,0,0.0,1.895458806894385e-06,4321908748.532597,10.408558018520786,59.0,,0,0.0059101730585098,2025-03-26T20:56:32.769429,rq1_adaptive_expt,4,256,16,256
2,96,12.488024599002422,,100.0,59.0,0.015327999740839,"[0.008287999778985977, 0.019967999309301376, 0.01724799908697605, 0.015776000916957855, 0.015359999611973763]",61.0,134.792,0.0020660917410671,0.0,0,0.0,2.0176677158859093e-06,4060133358.67997,12.488024599002422,59.0,,0,0.0062000472098588,2025-03-26T20:56:32.769429,rq1_adaptive_expt,4,256,16,256
2,112,14.566930120291843,,100.0,59.0,0.0158335998654365,"[0.00854399986565113, 0.021023999899625778, 0.01756799966096878, 0.01583999954164028, 0.0161920003592968]",62.0,137.061,0.0021701690311565,0.0,0,0.0,2.1193056944888662e-06,3865416877.472102,14.566930120291843,59.0,,0,0.0061001628637313,2025-03-26T20:56:32.769429,rq1_adaptive_expt,4,256,16,256
2,128,16.647697839932103,,100.0,59.0,0.0161727998405694,"[0.009312000125646591, 0.021215999498963356, 0.01759999990463257, 0.016831999644637108, 0.015904000028967857]",62.0,138.633,0.0022420837602976,0.0,0,0.0,2.1895349221656947e-06,3741433816.409376,16.647697839932103,59.0,,0,0.0057201832532882,2025-03-26T20:56:32.769429,rq1_adaptive_expt,4,256,16,256
2,144,18.699318231813468,,100.0,59.0,0.0164416002109646,"[0.009440000168979168, 0.021247999742627144, 0.018144000321626663, 0.017152000218629837, 0.016224000602960587]",62.0,144.887,0.002382174129766,0.0,0,0.0,2.3263419235996483e-06,3521408403.853277,18.699318231813468,59.0,,0,0.0065001659095287,2025-03-26T20:56:32.769429,rq1_adaptive_expt,4,256,16,256
2,160,20.633088992484463,,100.0,59.0,0.0166848002001643,"[0.0098879998549819, 0.021376000717282295, 0.01865600049495697, 0.01724799908697605, 0.016256000846624374]",62.0,146.144,0.0024383834404528,0.0,0,0.0,2.3812338285672013e-06,3440233336.903819,20.633088992484463,59.0,,0,0.0058100558817386,2025-03-26T20:56:32.769429,rq1_adaptive_expt,4,256,16,256
2,176,22.60489827491352,,100.0,59.0,0.0172351999208331,"[0.01033599954098463, 0.022143999114632607, 0.01894400082528591, 0.0180479995906353, 0.016704000532627106]",63.0,146.213,0.0025200102860247,0.0,0,0.0,2.4609475449460656e-06,3328799111.0674148,22.60489827491352,59.0,,0,0.005759997293353,2025-03-26T20:56:32.769429,rq1_adaptive_expt,4,256,16,256
2,192,24.81367211586868,,100.0,60.0,0.0182335998862981,"[0.01104000024497509, 0.023264000192284584, 0.01945599913597107, 0.017983999103307724, 0.01942400075495243]",63.0,146.451,0.0026703289369482,0.0,0,0.0,2.60774310248853e-06,3141413735.188293,24.81367211586868,60.0,,0,0.0057800207287073,2025-03-26T20:56:32.769429,rq1_adaptive_expt,4,256,16,256
2,208,26.396241518229203,,100.0,60.0,0.0190143996849656,"[0.01190400030463934, 0.023455999791622162, 0.020191999152302742, 0.02054399996995926, 0.01897599920630455]",63.0,147.171,0.002798368216036,0.0,0,0.0,2.732781460972728e-06,2997678415.5598283,26.396241518229203,60.0,,0,0.005529960617423,2025-03-26T20:56:32.769429,rq1_adaptive_expt,4,256,16,256
2,224,28.48967759434301,,100.0,60.0,0.0197248000651598,"[0.012191999703645706, 0.023711999878287315, 0.02112000063061714, 0.02208000048995018, 0.019519999623298645]",63.0,149.505,0.0029489562337417,0.0,0,0.0,2.879840072013394e-06,2844602406.7831984,28.48967759434301,60.0,,0,0.006580026820302,2025-03-26T20:56:32.769429,rq1_adaptive_expt,4,256,16,256
2,240,30.641288785750227,,100.0,60.0,0.0204735999926924,"[0.012608000077307224, 0.024768000468611717, 0.021695999428629875, 0.02191999927163124, 0.021376000717282295]",63.0,150.29,0.0030769773429017,0.0,0,0.0,3.004860686427492e-06,2726249518.655572,30.641288785750227,60.0,,0,0.006409827619791,2025-03-26T20:56:32.769429,rq1_adaptive_expt,4,256,16,256
2,256,33.04518575855257,,100.0,60.0,0.0206912005320191,"[0.013344000093638897, 0.025472000241279602, 0.021888000890612602, 0.021856000646948814, 0.020896000787615776]",64.0,150.479,0.0031135911648577,0.0,0,0.0,3.0406163719313554e-06,2694190584.390151,33.04518575855257,60.0,,0,0.0059299636632204,2025-03-26T20:56:32.769429,rq1_adaptive_expt,4,256,16,256
2,272,34.580909571219465,,100.0,60.0,0.021952000260353,"[0.014240000396966934, 0.025728000327944756, 0.023455999791622162, 0.023552000522613525, 0.022784000262618065]",64.0,150.563,0.0033051590151995,0.0,0,0.0,3.2276943507808027e-06,2538034618.4322863,34.580909571219465,60.0,,0,0.0061399769037961,2025-03-26T20:56:32.769429,rq1_adaptive_expt,4,256,16,256
2,288,36.65764416238731,,100.0,60.0,0.0220287999138236,"[0.014527999795973301, 0.025919999927282333, 0.02425600029528141, 0.023296000435948372, 0.022143999114632607]",64.0,151.776,0.0033434431357204,0.0,0,0.0,3.2650811872270424e-06,2508972834.135642,36.65764416238731,60.0,,0,0.0061101745814085,2025-03-26T20:56:32.769429,rq1_adaptive_expt,4,256,16,256
2,304,38.81073949825996,,100.0,61.0,0.022796800173819,"[0.015039999969303608, 0.026559999212622643, 0.025536000728607178, 0.02377600036561489, 0.023072000592947006]",64.0,152.794,0.0034832142857585,0.0,0,0.0,3.4015764509360456e-06,2408295129.673104,38.81073949825996,61.0,,0,0.005930196493864,2025-03-26T20:56:32.769429,rq1_adaptive_expt,4,256,16,256
2,320,41.29440071425968,,100.0,61.0,0.0235456001013517,"[0.01568000018596649, 0.026944000273942947, 0.025760000571608543, 0.025087999179959297, 0.02425600029528141]",64.0,152.864,0.003599274613893,0.0,0,0.0,3.5149166151299143e-06,2330638503.5530114,41.29440071425968,61.0,,0,0.0055900309234857,2025-03-26T20:56:32.769429,rq1_adaptive_expt,4,256,16,256
2,336,42.818447782142336,,100.0,61.0,0.0244160000234842,"[0.016543999314308167, 0.02879999950528145, 0.026528000831604004, 0.02566399984061718, 0.02454400062561035]",64.0,152.338,0.0037194846115775,0.0,0,0.0,3.6323091909936912e-06,2255314613.7206764,42.818447782142336,61.0,,0,0.0055399723351001,2025-03-26T20:56:32.769429,rq1_adaptive_expt,4,256,16,256
2,352,44.87139883193348,,100.0,61.0,0.025043199956417,"[0.017023999243974686, 0.0289280004799366, 0.028063999488949776, 0.026016000658273697, 0.02518399991095066]",64.6842105263158,151.092,0.0037838271678149,0.0,0,0.0,3.695143718569307e-06,2216963837.923953,44.87139883193348,61.0,,0,0.0058501027524471,2025-03-26T20:56:32.769429,rq1_adaptive_expt,4,256,16,256
2,368,47.01625525341889,,100.0,61.0,0.0254271995276212,"[0.01759999990463257, 0.0297279991209507, 0.02755199931561947, 0.026815999299287796, 0.025439999997615814]",65.0,150.987,0.0038391765750769,0.0,0,0.0,3.7491958740985854e-06,2185001871.093116,47.01625525341889,61.0,,0,0.0058200675994157,2025-03-26T20:56:32.769429,rq1_adaptive_expt,4,256,16,256
2,384,49.54772251893796,,100.0,61.0,0.0257536001503467,"[0.01817600056529045, 0.030208000913262367, 0.028095999732613564, 0.026655999943614006, 0.025631999596953392]",65.0,151.417,0.003899532873965,0.0,0,0.0,3.8081375722314974e-06,2151182788.073394,49.54772251893796,61.0,,0,0.0058198347687721,2025-03-26T20:56:32.769429,rq1_adaptive_expt,4,256,16,256
2,400,51.06779887171391,,100.0,61.0,0.027123200148344,"[0.019039999693632126, 0.03190400078892708, 0.029440000653266907, 0.02831999957561493, 0.02691200003027916]",65.0,150.822,0.0040907752927735,0.0,0,0.0,3.994897746849165e-06,2050615690.0914805,51.06779887171391,61.0,,0,0.0055900309234857,2025-03-26T20:56:32.769429,rq1_adaptive_expt,4,256,16,256
2,416,53.1487629017535,,100.0,62.0,0.0281983997672796,"[0.019487999379634857, 0.031168000772595406, 0.02908799983561039, 0.033695999532938004, 0.02755199931561947]",65.0,152.648,0.0043044293276757,0.0,0,0.0,4.203544265308301e-06,1948831624.68593,53.1487629017535,62.0,,0,0.0053800176829099,2025-03-26T20:56:32.769429,rq1_adaptive_expt,4,256,16,256
2,432,55.285888699264575,,100.0,62.0,0.0276672001928091,"[0.019936000928282738, 0.03139200061559677, 0.030079999938607216, 0.029311999678611755, 0.027615999802947044]",65.0,153.021,0.0042336626407038,0.0,0,0.0,4.134436172562345e-06,1981406812.9446905,55.285888699264575,62.0,,0,0.0052899122238159,2025-03-26T20:56:32.769429,rq1_adaptive_expt,4,256,16,256
2,448,57.7754702862195,,100.0,62.0,0.0280767999589443,"[0.02051199972629547, 0.03232000023126602, 0.03017600066959858, 0.029311999678611755, 0.028063999488949776]",65.0,153.409,0.0043072338049016,0.0,0,0.0,4.206283012599305e-06,1947562723.5404904,57.7754702862195,62.0,,0,0.0054000411182641,2025-03-26T20:56:32.769429,rq1_adaptive_expt,4,256,16,256
2,464,59.32040647865671,,100.0,62.0,0.0292031999677419,"[0.02147199958562851, 0.032896000891923904, 0.03129599988460541, 0.030848000198602676, 0.029503999277949333]",66.0,152.784,0.0044617817038714,0.0,0,0.0,4.357208695187e-06,1880102738.491488,59.32040647865671,62.0,,0,0.0054300762712955,2025-03-26T20:56:32.769429,rq1_adaptive_expt,4,256,16,256
2,480,61.418285542276,,100.0,62.0,0.0296063996851444,"[0.021824000403285027, 0.03356799855828285, 0.03171199932694435, 0.0306560005992651, 0.030271999537944794]",66.0,154.102,0.0045624054042801,0.0,0,0.0,4.455474027617311e-06,1838637134.7295003,61.418285542276,62.0,,0,0.0053800176829099,2025-03-26T20:56:32.769429,rq1_adaptive_expt,4,256,16,256
2,496,63.49896864554779,,100.0,62.0,0.030112000182271,"[0.022495999932289124, 0.03417599946260452, 0.0323840007185936, 0.03129599988460541, 0.030208000913262367]",66.0,154.078,0.0046395967640839,0.0,0,0.0,4.530856214925734e-06,1808046782.1983788,63.49896864554779,62.0,,0,0.0057299621403217,2025-03-26T20:56:32.769429,rq1_adaptive_expt,4,256,16,256
2,512,66.01279005889714,,100.0,62.0,0.0307007994502782,"[0.02300800010561943, 0.03500799834728241, 0.03270399942994118, 0.03167999908328056, 0.03110400028526783]",66.0,154.141,0.0047322519280653,0.0,0,0.0,4.621339773501313e-06,1772646115.953818,66.01279005889714,62.0,,0,0.0061499886214733,2025-03-26T20:56:32.769429,rq1_adaptive_expt,4,256,16,256
